Sample_ID,Architecture,Tool,Success_Status,Time_s,Mem_MB,Func_Count,Block_Count,IR_Stmt_Count
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.good,x86-64,ghidra,Success,7.68,745.14,133,190,2034
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.good,x86-64,angr,Success,.92,134.92,212,321,2763
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.good,x86-64,bap,Success,4.53,28.23,0,636,1589
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.good,x86-64,llvm,Success,.01,10.02,0,0,740
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_08_x86_64_O3.good,x86-64,ghidra,Success,7.69,739.14,135,199,2168
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_08_x86_64_O3.good,x86-64,angr,Success,.97,134.80,213,332,2939
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_08_x86_64_O3.good,x86-64,bap,Success,4.58,28.80,0,677,1692
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_08_x86_64_O3.good,x86-64,llvm,Success,.01,10.12,0,0,774
CWE401_Memory_Leak__malloc_realloc_int64_t_12_riscv64_O0.good,UCB RISC-V,ghidra,Success,7.90,798.71,131,237,2756
CWE401_Memory_Leak__malloc_realloc_int64_t_12_riscv64_O0.good,UCB RISC-V,angr,Failure - Crash,.74,112.69,0,0,0
CWE401_Memory_Leak__malloc_realloc_int64_t_12_riscv64_O0.good,UCB RISC-V,bap,Success,4.48,28.47,0,1185,1207
CWE401_Memory_Leak__malloc_realloc_int64_t_12_riscv64_O0.good,UCB RISC-V,llvm,Success,.01,8.32,0,0,0
CWE401_Memory_Leak__twoIntsStruct_calloc_03_mips_O3.bad,MIPS,ghidra,Success,8.21,739.92,109,175,2598
CWE401_Memory_Leak__twoIntsStruct_calloc_03_mips_O3.bad,MIPS,angr,Success,1.04,133.48,107,201,2761
CWE401_Memory_Leak__twoIntsStruct_calloc_03_mips_O3.bad,MIPS,bap,Success,4.52,28.37,0,893,870
CWE401_Memory_Leak__twoIntsStruct_calloc_03_mips_O3.bad,MIPS,llvm,Success,.01,8.76,0,0,0
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.bad,x86-64,ghidra,Success,7.63,709.81,133,190,2034
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.bad,x86-64,angr,Success,.91,135.04,212,321,2763
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.bad,x86-64,bap,Success,4.61,28.34,0,636,1589
CWE401_Memory_Leak__int64_t_realloc_17_x86_64_O2.bad,x86-64,llvm,Success,.01,10.39,0,0,740
CWE401_Memory_Leak__strdup_char_14_armel_O1.bad,ARM,ghidra,Success,65.86,976.97,1304,32112,736353
CWE401_Memory_Leak__strdup_char_14_armel_O1.bad,ARM,angr,Success,21.81,511.53,3589,33606,658126
CWE401_Memory_Leak__strdup_char_14_armel_O1.bad,ARM,bap,Success,40.64,28.72,0,123975,219794
CWE401_Memory_Leak__strdup_char_14_armel_O1.bad,ARM,llvm,Success,.01,8.69,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_07_mips_O1.bad,MIPS,ghidra,Success,8.15,726.85,110,202,3047
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_07_mips_O1.bad,MIPS,angr,Success,.99,134.07,109,229,3471
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_07_mips_O1.bad,MIPS,bap,Success,4.49,28.29,0,1066,1019
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_07_mips_O1.bad,MIPS,llvm,Success,.01,8.32,0,0,0
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_03_x86_64_O2.good,x86-64,ghidra,Success,7.86,785.80,146,203,2137
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_03_x86_64_O2.good,x86-64,angr,Success,.93,135.22,228,348,3012
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_03_x86_64_O2.good,x86-64,bap,Success,4.60,28.18,0,690,1646
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_03_x86_64_O2.good,x86-64,llvm,Success,.01,9.91,0,0,805
CWE401_Memory_Leak__char_realloc_03_x86_64_O2.good,x86-64,ghidra,Success,7.63,741.70,133,196,2197
CWE401_Memory_Leak__char_realloc_03_x86_64_O2.good,x86-64,angr,Success,.96,134.64,212,327,2924
CWE401_Memory_Leak__char_realloc_03_x86_64_O2.good,x86-64,bap,Success,4.62,28.85,0,673,1700
CWE401_Memory_Leak__char_realloc_03_x86_64_O2.good,x86-64,llvm,Success,.01,9.93,0,0,772
CWE484_Omitted_Break_Statement_in_Switch__basic_10_x86_64_O0.good,x86-64,ghidra,Success,7.70,680.53,130,245,3289
CWE484_Omitted_Break_Statement_in_Switch__basic_10_x86_64_O0.good,x86-64,angr,Success,.91,134.53,150,316,4679
CWE484_Omitted_Break_Statement_in_Switch__basic_10_x86_64_O0.good,x86-64,bap,Success,4.63,28.49,0,1052,2356
CWE484_Omitted_Break_Statement_in_Switch__basic_10_x86_64_O0.good,x86-64,llvm,Success,.01,10.07,0,0,1087
CWE366_Race_Condition_Within_Thread__global_int_12_armel_O3.bad,ARM,ghidra,Success,64.88,959.57,1305,32134,736347
CWE366_Race_Condition_Within_Thread__global_int_12_armel_O3.bad,ARM,angr,Success,21.62,513.48,3714,33660,657389
CWE366_Race_Condition_Within_Thread__global_int_12_armel_O3.bad,ARM,bap,Success,40.65,28.36,0,123993,219840
CWE366_Race_Condition_Within_Thread__global_int_12_armel_O3.bad,ARM,llvm,Success,.01,8.43,0,0,0
CWE401_Memory_Leak__int64_t_malloc_14_mips_O1.good,MIPS,ghidra,Success,8.46,709.61,108,213,3057
CWE401_Memory_Leak__int64_t_malloc_14_mips_O1.good,MIPS,angr,Success,1.01,134.03,107,239,3518
CWE401_Memory_Leak__int64_t_malloc_14_mips_O1.good,MIPS,bap,Success,4.54,29.28,0,1088,1029
CWE401_Memory_Leak__int64_t_malloc_14_mips_O1.good,MIPS,llvm,Success,.01,8.32,0,0,0
CWE401_Memory_Leak__malloc_realloc_int_07_armel_O3.bad,ARM,ghidra,Success,65.86,963.02,1302,32099,735842
CWE401_Memory_Leak__malloc_realloc_int_07_armel_O3.bad,ARM,angr,Success,21.51,511.51,3606,33600,657375
CWE401_Memory_Leak__malloc_realloc_int_07_armel_O3.bad,ARM,bap,Success,40.61,28.73,0,123803,219523
CWE401_Memory_Leak__malloc_realloc_int_07_armel_O3.bad,ARM,llvm,Success,.01,8.57,0,0,0
CWE484_Omitted_Break_Statement_in_Switch__basic_06_x86_64_O3.bad,x86-64,ghidra,Success,7.76,789.29,129,210,2644
CWE484_Omitted_Break_Statement_in_Switch__basic_06_x86_64_O3.bad,x86-64,angr,Success,.91,134.97,211,343,3244
CWE484_Omitted_Break_Statement_in_Switch__basic_06_x86_64_O3.bad,x86-64,bap,Success,4.69,28.44,0,719,1935
CWE484_Omitted_Break_Statement_in_Switch__basic_06_x86_64_O3.bad,x86-64,llvm,Success,.01,10.00,0,0,816
CWE401_Memory_Leak__char_calloc_08_mips_Os.good,MIPS,ghidra,Success,8.13,827.45,110,170,2601
CWE401_Memory_Leak__char_calloc_08_mips_Os.good,MIPS,angr,Success,1.02,133.71,108,196,2783
CWE401_Memory_Leak__char_calloc_08_mips_Os.good,MIPS,bap,Success,4.44,28.23,0,882,863
CWE401_Memory_Leak__char_calloc_08_mips_Os.good,MIPS,llvm,Success,.01,8.78,0,0,0
CWE197_Numeric_Truncation_Error__int_large_to_char_41_mips_O1.good,MIPS,ghidra,Success,8.10,744.92,106,182,2730
CWE197_Numeric_Truncation_Error__int_large_to_char_41_mips_O1.good,MIPS,angr,Success,.99,133.89,105,207,3132
CWE197_Numeric_Truncation_Error__int_large_to_char_41_mips_O1.good,MIPS,bap,Success,4.59,28.72,0,930,886
CWE197_Numeric_Truncation_Error__int_large_to_char_41_mips_O1.good,MIPS,llvm,Success,.01,8.66,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_41_mips_O2.bad,MIPS,ghidra,Success,8.09,728.09,107,174,2636
CWE401_Memory_Leak__twoIntsStruct_realloc_41_mips_O2.bad,MIPS,angr,Success,.99,133.71,105,199,2777
CWE401_Memory_Leak__twoIntsStruct_realloc_41_mips_O2.bad,MIPS,bap,Success,4.47,28.00,0,897,869
CWE401_Memory_Leak__twoIntsStruct_realloc_41_mips_O2.bad,MIPS,llvm,Success,.01,8.69,0,0,0
CWE401_Memory_Leak__int64_t_realloc_15_riscv64_O0.good,UCB RISC-V,ghidra,Success,7.81,726.65,134,225,2780
CWE401_Memory_Leak__int64_t_realloc_15_riscv64_O0.good,UCB RISC-V,angr,Failure - Crash,.82,130.59,0,0,0
CWE401_Memory_Leak__int64_t_realloc_15_riscv64_O0.good,UCB RISC-V,bap,Success,4.52,28.17,0,1190,1189
CWE401_Memory_Leak__int64_t_realloc_15_riscv64_O0.good,UCB RISC-V,llvm,Success,.01,8.40,0,0,0
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Ofast.good,x86-64,ghidra,Success,7.77,720.07,132,305,3208
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Ofast.good,x86-64,angr,Success,.94,136.12,226,450,4638
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Ofast.good,x86-64,bap,Success,4.69,28.25,0,987,2477
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Ofast.good,x86-64,llvm,Success,.01,10.16,0,0,1058
CWE401_Memory_Leak__int_realloc_15_mips_Os.bad,MIPS,ghidra,Success,8.23,790.73,108,166,2416
CWE401_Memory_Leak__int_realloc_15_mips_Os.bad,MIPS,angr,Success,.99,133.55,106,191,2599
CWE401_Memory_Leak__int_realloc_15_mips_Os.bad,MIPS,bap,Success,4.44,28.24,0,827,805
CWE401_Memory_Leak__int_realloc_15_mips_Os.bad,MIPS,llvm,Success,.01,8.68,0,0,0
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_34_x86_64_Ofast.good,x86-64,ghidra,Success,7.70,676.56,150,212,2209
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_34_x86_64_Ofast.good,x86-64,angr,Success,.97,135.23,237,364,3169
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_34_x86_64_Ofast.good,x86-64,bap,Success,4.60,28.40,0,715,1694
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_34_x86_64_Ofast.good,x86-64,llvm,Success,.01,9.83,0,0,835
CWE401_Memory_Leak__char_malloc_05_x86_64_Ofast.good,x86-64,ghidra,Success,7.66,780.82,134,205,2378
CWE401_Memory_Leak__char_malloc_05_x86_64_Ofast.good,x86-64,angr,Success,.92,135.21,214,337,3166
CWE401_Memory_Leak__char_malloc_05_x86_64_Ofast.good,x86-64,bap,Success,4.55,28.78,0,723,1826
CWE401_Memory_Leak__char_malloc_05_x86_64_Ofast.good,x86-64,llvm,Success,.01,10.01,0,0,818
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_13_mips_O0.good,MIPS,ghidra,Success,8.16,812.81,110,224,4103
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_13_mips_O0.good,MIPS,angr,Success,1.11,134.75,108,249,5213
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_13_mips_O0.good,MIPS,bap,Success,8.32,28.72,0,1660,1484
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_13_mips_O0.good,MIPS,llvm,Success,.02,8.42,0,0,0
CWE401_Memory_Leak__int_calloc_05_mips_O0.bad,MIPS,ghidra,Success,7.19,697.87,112,225,4082
CWE401_Memory_Leak__int_calloc_05_mips_O0.bad,MIPS,angr,Success,1.05,134.83,110,251,5181
CWE401_Memory_Leak__int_calloc_05_mips_O0.bad,MIPS,bap,Success,8.54,28.33,0,1665,1493
CWE401_Memory_Leak__int_calloc_05_mips_O0.bad,MIPS,llvm,Success,.01,8.77,0,0,0
CWE401_Memory_Leak__int_realloc_44_x86_64_O0.good,x86-64,ghidra,Success,6.68,723.59,139,226,3115
CWE401_Memory_Leak__int_realloc_44_x86_64_O0.good,x86-64,angr,Success,.97,134.65,161,303,4540
CWE401_Memory_Leak__int_realloc_44_x86_64_O0.good,x86-64,bap,Success,10.05,28.31,0,1045,2271
CWE401_Memory_Leak__int_realloc_44_x86_64_O0.good,x86-64,llvm,Success,.01,10.31,0,0,1090
CWE401_Memory_Leak__int64_t_realloc_41_x86_64_O2.bad,x86-64,ghidra,Success,6.44,689.51,132,192,2017
CWE401_Memory_Leak__int64_t_realloc_41_x86_64_O2.bad,x86-64,angr,Success,.92,134.90,210,323,2805
CWE401_Memory_Leak__int64_t_realloc_41_x86_64_O2.bad,x86-64,bap,Success,11.26,28.37,0,644,1577
CWE401_Memory_Leak__int64_t_realloc_41_x86_64_O2.bad,x86-64,llvm,Success,.01,10.03,0,0,744
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_32_armel_O2.good,ARM,ghidra,Success,64.26,958.37,1303,32077,735732
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_32_armel_O2.good,ARM,angr,Success,21.64,512.05,3627,33575,656714
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_32_armel_O2.good,ARM,bap,Success,40.50,28.22,0,123708,219221
CWE401_Memory_Leak__struct_twoIntsStruct_realloc_32_armel_O2.good,ARM,llvm,Success,.02,8.66,0,0,0
CWE401_Memory_Leak__strdup_char_11_mips_Ofast.bad,MIPS,ghidra,Success,8.10,725.67,109,209,3095
CWE401_Memory_Leak__strdup_char_11_mips_Ofast.bad,MIPS,angr,Success,1.03,133.55,107,233,3322
CWE401_Memory_Leak__strdup_char_11_mips_Ofast.bad,MIPS,bap,Success,4.45,28.14,0,1064,1015
CWE401_Memory_Leak__strdup_char_11_mips_Ofast.bad,MIPS,llvm,Success,.01,8.58,0,0,0
CWE401_Memory_Leak__int_malloc_34_riscv64_O0.bad,UCB RISC-V,ghidra,Success,8.13,811.88,129,211,2627
CWE401_Memory_Leak__int_malloc_34_riscv64_O0.bad,UCB RISC-V,angr,Failure - Crash,.71,112.51,0,0,0
CWE401_Memory_Leak__int_malloc_34_riscv64_O0.bad,UCB RISC-V,bap,Success,4.55,28.77,0,1120,1121
CWE401_Memory_Leak__int_malloc_34_riscv64_O0.bad,UCB RISC-V,llvm,Success,.01,8.62,0,0,0
CWE401_Memory_Leak__char_calloc_41_x86_64_O3.good,x86-64,ghidra,Success,7.72,686.66,135,199,2179
CWE401_Memory_Leak__char_calloc_41_x86_64_O3.good,x86-64,angr,Success,.91,135.33,214,333,2983
CWE401_Memory_Leak__char_calloc_41_x86_64_O3.good,x86-64,bap,Success,4.57,28.62,0,693,1692
CWE401_Memory_Leak__char_calloc_41_x86_64_O3.good,x86-64,llvm,Success,.01,9.92,0,0,789
CWE401_Memory_Leak__char_realloc_11_x86_64_O3.bad,x86-64,ghidra,Success,7.66,711.21,133,233,2653
CWE401_Memory_Leak__char_realloc_11_x86_64_O3.bad,x86-64,angr,Success,.98,134.55,214,366,3484
CWE401_Memory_Leak__char_realloc_11_x86_64_O3.bad,x86-64,bap,Success,4.64,28.43,0,777,2061
CWE401_Memory_Leak__char_realloc_11_x86_64_O3.bad,x86-64,llvm,Success,.01,10.11,0,0,864
CWE401_Memory_Leak__malloc_realloc_char_12_x86_64_O3.bad,x86-64,ghidra,Success,7.72,733.50,135,208,2225
CWE401_Memory_Leak__malloc_realloc_char_12_x86_64_O3.bad,x86-64,angr,Success,.92,135.31,215,343,3098
CWE401_Memory_Leak__malloc_realloc_char_12_x86_64_O3.bad,x86-64,bap,Success,4.63,28.58,0,716,1748
CWE401_Memory_Leak__malloc_realloc_char_12_x86_64_O3.bad,x86-64,llvm,Success,.01,10.00,0,0,816
CWE197_Numeric_Truncation_Error__int_large_to_short_12_armel_O3.bad,ARM,ghidra,Success,66.10,1068.83,1302,32063,735412
CWE197_Numeric_Truncation_Error__int_large_to_short_12_armel_O3.bad,ARM,angr,Success,21.30,510.61,3612,33576,657075
CWE197_Numeric_Truncation_Error__int_large_to_short_12_armel_O3.bad,ARM,bap,Success,40.59,28.74,0,123782,219509
CWE197_Numeric_Truncation_Error__int_large_to_short_12_armel_O3.bad,ARM,llvm,Success,.01,8.80,0,0,0
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O1.bad,x86-64,ghidra,Success,7.63,734.11,133,229,2215
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O1.bad,x86-64,angr,Success,.91,133.95,154,303,3378
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O1.bad,x86-64,bap,Success,4.59,28.65,0,712,1833
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O1.bad,x86-64,llvm,Success,.01,9.80,0,0,757
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01_riscv64_O0.bad,UCB RISC-V,ghidra,Success,7.86,887.72,129,211,2588
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01_riscv64_O0.bad,UCB RISC-V,angr,Failure - Crash,.74,112.76,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01_riscv64_O0.bad,UCB RISC-V,bap,Success,4.55,27.59,0,1105,1109
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01_riscv64_O0.bad,UCB RISC-V,llvm,Success,.01,8.35,0,0,0
CWE401_Memory_Leak__malloc_realloc_int_11_riscv64_Ofast.bad,UCB RISC-V,ghidra,Success,7.93,814.22,128,240,1755
CWE401_Memory_Leak__malloc_realloc_int_11_riscv64_Ofast.bad,UCB RISC-V,angr,Failure - Crash,.73,112.67,0,0,0
CWE401_Memory_Leak__malloc_realloc_int_11_riscv64_Ofast.bad,UCB RISC-V,bap,Success,4.52,28.54,0,828,870
CWE401_Memory_Leak__malloc_realloc_int_11_riscv64_Ofast.bad,UCB RISC-V,llvm,Success,.01,8.81,0,0,0
CWE401_Memory_Leak__int64_t_calloc_34_riscv64_Os.good,UCB RISC-V,ghidra,Success,7.83,779.84,129,185,1423
CWE401_Memory_Leak__int64_t_calloc_34_riscv64_Os.good,UCB RISC-V,angr,Failure - Crash,.74,112.40,0,0,0
CWE401_Memory_Leak__int64_t_calloc_34_riscv64_Os.good,UCB RISC-V,bap,Success,4.42,28.30,0,649,675
CWE401_Memory_Leak__int64_t_calloc_34_riscv64_Os.good,UCB RISC-V,llvm,Success,.01,8.61,0,0,0
CWE401_Memory_Leak__twoIntsStruct_calloc_15_mips_O0.good,MIPS,ghidra,Success,8.15,711.83,112,207,4015
CWE401_Memory_Leak__twoIntsStruct_calloc_15_mips_O0.good,MIPS,angr,Success,1.02,134.89,110,233,4950
CWE401_Memory_Leak__twoIntsStruct_calloc_15_mips_O0.good,MIPS,bap,Success,4.64,28.30,0,1615,1451
CWE401_Memory_Leak__twoIntsStruct_calloc_15_mips_O0.good,MIPS,llvm,Success,.01,8.46,0,0,0
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Os.bad,x86-64,ghidra,Success,7.65,732.42,130,236,2501
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Os.bad,x86-64,angr,Success,.91,134.23,151,308,3645
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Os.bad,x86-64,bap,Success,4.55,28.46,0,775,1947
CWE366_Race_Condition_Within_Thread__global_int_13_x86_64_Os.bad,x86-64,llvm,Success,.01,10.00,0,0,799
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_45_mips_Ofast.bad,MIPS,ghidra,Success,8.04,723.85,107,162,2424
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_45_mips_Ofast.bad,MIPS,angr,Success,1.06,133.31,105,187,2567
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_45_mips_Ofast.bad,MIPS,bap,Success,4.48,28.71,0,833,803
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_45_mips_Ofast.bad,MIPS,llvm,Success,.02,8.42,0,0,0
CWE197_Numeric_Truncation_Error__int_rand_to_char_17_mips_O3.good,MIPS,ghidra,Success,8.13,742.05,104,165,2457
CWE197_Numeric_Truncation_Error__int_rand_to_char_17_mips_O3.good,MIPS,angr,Success,1.01,133.41,102,189,2626
CWE197_Numeric_Truncation_Error__int_rand_to_char_17_mips_O3.good,MIPS,bap,Success,4.54,28.53,0,827,802
CWE197_Numeric_Truncation_Error__int_rand_to_char_17_mips_O3.good,MIPS,llvm,Success,.01,8.32,0,0,0
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_11_x86_64_O1.good,x86-64,ghidra,Success,7.84,721.44,146,232,2306
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_11_x86_64_O1.good,x86-64,angr,Success,.90,134.60,172,321,3526
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_11_x86_64_O1.good,x86-64,bap,Success,4.62,29.21,0,749,1861
CWE197_Numeric_Truncation_Error__int_connect_socket_to_char_11_x86_64_O1.good,x86-64,llvm,Success,.02,9.90,0,0,809
CWE401_Memory_Leak__char_calloc_45_armel_Ofast.bad,ARM,ghidra,Success,66.01,959.73,1303,32077,735720
CWE401_Memory_Leak__char_calloc_45_armel_Ofast.bad,ARM,angr,Success,21.86,512.29,3664,33559,657004
CWE401_Memory_Leak__char_calloc_45_armel_Ofast.bad,ARM,bap,Success,40.73,28.90,0,123835,219544
CWE401_Memory_Leak__char_calloc_45_armel_Ofast.bad,ARM,llvm,Success,.01,8.71,0,0,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_15_mips_O2.bad,MIPS,ghidra,Success,8.13,637.18,106,162,2431
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_15_mips_O2.bad,MIPS,angr,Success,.99,133.55,104,187,2586
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_15_mips_O2.bad,MIPS,bap,Success,4.42,28.78,0,837,808
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_15_mips_O2.bad,MIPS,llvm,Success,.01,8.39,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_09_x86_64_Ofast.bad,x86-64,ghidra,Success,7.74,680.08,134,220,2474
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_09_x86_64_Ofast.bad,x86-64,angr,Success,.92,135.10,219,357,3325
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_09_x86_64_Ofast.bad,x86-64,bap,Success,4.77,28.78,0,749,1910
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_09_x86_64_Ofast.bad,x86-64,llvm,Success,.01,9.87,0,0,843
CWE401_Memory_Leak__char_calloc_14_x86_64_O0.bad,x86-64,ghidra,Success,7.76,781.50,138,248,3539
CWE401_Memory_Leak__char_calloc_14_x86_64_O0.bad,x86-64,angr,Success,.92,135.07,160,325,4957
CWE401_Memory_Leak__char_calloc_14_x86_64_O0.bad,x86-64,bap,Success,4.66,28.39,0,1134,2576
CWE401_Memory_Leak__char_calloc_14_x86_64_O0.bad,x86-64,llvm,Success,.01,10.25,0,0,1164
CWE401_Memory_Leak__int64_t_calloc_04_armel_O1.good,ARM,ghidra,Success,65.46,992.96,1304,32100,736043
CWE401_Memory_Leak__int64_t_calloc_04_armel_O1.good,ARM,angr,Success,21.73,510.35,3635,33606,656895
CWE401_Memory_Leak__int64_t_calloc_04_armel_O1.good,ARM,bap,Success,40.62,28.41,0,123654,219104
CWE401_Memory_Leak__int64_t_calloc_04_armel_O1.good,ARM,llvm,Success,.01,8.75,0,0,0
CWE401_Memory_Leak__int64_t_realloc_34_riscv64_O1.good,UCB RISC-V,ghidra,Success,8.06,735.47,128,214,1757
CWE401_Memory_Leak__int64_t_realloc_34_riscv64_O1.good,UCB RISC-V,angr,Failure - Crash,.72,112.74,0,0,0
CWE401_Memory_Leak__int64_t_realloc_34_riscv64_O1.good,UCB RISC-V,bap,Success,4.44,28.45,0,793,834
CWE401_Memory_Leak__int64_t_realloc_34_riscv64_O1.good,UCB RISC-V,llvm,Success,.01,8.74,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_03_x86_64_Os.bad,x86-64,ghidra,Success,7.65,715.03,133,194,2023
CWE401_Memory_Leak__twoIntsStruct_realloc_03_x86_64_Os.bad,x86-64,angr,Success,.89,133.82,155,269,2844
CWE401_Memory_Leak__twoIntsStruct_realloc_03_x86_64_Os.bad,x86-64,bap,Success,4.57,28.66,0,640,1583
CWE401_Memory_Leak__twoIntsStruct_realloc_03_x86_64_Os.bad,x86-64,llvm,Success,.01,9.78,0,0,689
CWE366_Race_Condition_Within_Thread__int_byref_18_mips_O0.good,MIPS,ghidra,Success,8.35,741.66,107,232,4060
CWE366_Race_Condition_Within_Thread__int_byref_18_mips_O0.good,MIPS,angr,Success,1.01,134.75,105,256,5284
CWE366_Race_Condition_Within_Thread__int_byref_18_mips_O0.good,MIPS,bap,Success,4.64,28.66,0,1704,1502
CWE366_Race_Condition_Within_Thread__int_byref_18_mips_O0.good,MIPS,llvm,Success,.01,8.55,0,0,0
CWE401_Memory_Leak__twoIntsStruct_calloc_32_riscv64_O2.good,UCB RISC-V,ghidra,Success,7.96,725.62,129,199,1591
CWE401_Memory_Leak__twoIntsStruct_calloc_32_riscv64_O2.good,UCB RISC-V,angr,Failure - Crash,.75,112.55,0,0,0
CWE401_Memory_Leak__twoIntsStruct_calloc_32_riscv64_O2.good,UCB RISC-V,bap,Success,4.38,28.84,0,727,755
CWE401_Memory_Leak__twoIntsStruct_calloc_32_riscv64_O2.good,UCB RISC-V,llvm,Success,.01,8.66,0,0,0
CWE401_Memory_Leak__int64_t_realloc_04_mips_O2.good,MIPS,ghidra,Success,8.27,728.83,107,171,2496
CWE401_Memory_Leak__int64_t_realloc_04_mips_O2.good,MIPS,angr,Success,.97,133.76,105,196,2650
CWE401_Memory_Leak__int64_t_realloc_04_mips_O2.good,MIPS,bap,Success,4.46,28.41,0,863,837
CWE401_Memory_Leak__int64_t_realloc_04_mips_O2.good,MIPS,llvm,Success,.01,8.44,0,0,0
CWE401_Memory_Leak__char_realloc_07_x86_64_O3.bad,x86-64,ghidra,Success,7.72,799.03,133,204,2346
CWE401_Memory_Leak__char_realloc_07_x86_64_O3.bad,x86-64,angr,Success,.94,135.07,212,335,3108
CWE401_Memory_Leak__char_realloc_07_x86_64_O3.bad,x86-64,bap,Success,4.61,28.53,0,715,1808
CWE401_Memory_Leak__char_realloc_07_x86_64_O3.bad,x86-64,llvm,Success,.02,10.05,0,0,809
CWE401_Memory_Leak__strdup_char_31_mips_Os.good,MIPS,ghidra,Success,8.14,729.05,107,166,2625
CWE401_Memory_Leak__strdup_char_31_mips_Os.good,MIPS,angr,Success,1.02,133.35,105,191,2810
CWE401_Memory_Leak__strdup_char_31_mips_Os.good,MIPS,bap,Success,4.43,28.53,0,882,857
CWE401_Memory_Leak__strdup_char_31_mips_Os.good,MIPS,llvm,Success,.01,8.44,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_06_mips_Os.good,MIPS,ghidra,Success,8.36,763.71,108,169,2524
CWE401_Memory_Leak__twoIntsStruct_realloc_06_mips_Os.good,MIPS,angr,Success,1.00,133.89,106,194,2711
CWE401_Memory_Leak__twoIntsStruct_realloc_06_mips_Os.good,MIPS,bap,Success,4.47,28.36,0,859,835
CWE401_Memory_Leak__twoIntsStruct_realloc_06_mips_Os.good,MIPS,llvm,Success,.01,8.58,0,0,0
CWE401_Memory_Leak__malloc_realloc_int64_t_08_armel_Ofast.bad,ARM,ghidra,Success,65.89,1042.37,1303,32093,735888
CWE401_Memory_Leak__malloc_realloc_int64_t_08_armel_Ofast.bad,ARM,angr,Success,21.51,512.44,3620,33622,657677
CWE401_Memory_Leak__malloc_realloc_int64_t_08_armel_Ofast.bad,ARM,bap,Success,40.66,28.96,0,123851,219611
